,PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,OVERALL_PICK,TEAM_NAME,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG,POSITION,HEIGHT,WEIGHT,WINGSPAN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,BMI,VERTICAL_RATIO
1379,1641711,Gradey Dick,2023,1,13,Raptors,Kansas,College/University,1,G,78.25,204.0,80.75,,8.25,9.0,29.0,34.0,11.13,2.98,3.5,,23.42161295920138,0.43450479233226835
1380,1641722,Jordan Hawkins,2023,1,14,Pelicans,Connecticut,College/University,1,G,76.25,186.0,78.75,,8.25,8.75,,,,,,,22.489954313356623,
1381,1641723,Kobe Bufkin,2023,1,15,Hawks,Michigan,College/University,1,G,76.25,186.8,79.75,,8.0,9.25,29.0,36.0,11.71,,3.26,,22.586685299650632,0.4721311475409836
1382,1641718,Keyonte George,2023,1,16,Jazz,Baylor,College/University,1,G,,,,,,,,,,,,,,
1383,1641720,Jalen Hood-Schifino,2023,1,17,Lakers,Indiana,College/University,1,G,76.25,216.6,82.25,,9.0,9.75,,,,,,,26.189914539102393,
1384,1631170,Jaime Jaquez Jr.,2023,1,18,Heat,California-Los Angeles,College/University,1,F,78.0,226.4,81.5,,8.5,9.5,34.5,39.0,11.21,,3.33,,26.160289283366208,0.5
1385,1641764,Brandin Podziemski,2023,1,19,Warriors,Santa Clara,College/University,1,G,75.75,203.8,77.5,,8.25,10.0,31.5,39.0,11.16,3.2,3.21,,24.96860220675533,0.5148514851485149
1386,1641715,Cam Whitmore,2023,1,20,Rockets,Villanova,College/University,1,F,77.75,235.0,80.5,,8.0,8.25,31.5,40.5,10.82,3.33,3.2,,27.328915127014813,0.5209003215434084
1387,1641730,Noah Clowney,2023,1,21,Nets,Alabama,College/University,1,F,,,,,,,,,,,,,,
1388,1641727,Dariq Whitehead,2023,1,22,Nets,Duke,College/University,1,G,77.75,217.2,82.25,,8.5,10.0,,,,,,,25.258895172713267,
1389,1631200,Kris Murray,2023,1,23,Trail Blazers,Iowa,College/University,1,F,79.75,212.8,83.75,,8.5,9.0,29.5,35.0,11.11,,3.3,,23.521529859179847,0.438871473354232
1390,1641765,Olivier-Maxence Prosper,2023,1,24,Kings,Marquette,College/University,1,F,78.75,212.4,85.0,,8.25,10.0,35.0,40.5,10.59,3.0,3.21,,24.077351473922903,0.5142857142857142
1391,1631204,Marcus Sasser,2023,1,25,Grizzlies,Houston,College/University,1,G,73.25,195.6,79.0,,8.75,9.5,27.0,35.0,10.68,,3.43,,25.6276578643898,0.4778156996587031
1392,1641767,Ben Sheppard,2023,1,26,Pacers,Belmont,College/University,1,G,77.25,194.6,79.75,,8.5,9.5,29.5,35.5,10.88,2.98,3.17,,22.924569286035965,0.459546925566343
1393,1641733,Nick Smith Jr.,2023,1,27,Hornets,Arkansas,College/University,1,G,,,,,,,,,,,,,,
1394,1641729,Brice Sensabaugh,2023,1,28,Jazz,Ohio State,College/University,1,F,,,,,,,,,,,,,,
1395,1631124,Julian Strawther,2023,1,29,Pacers,Gonzaga,College/University,1,F,78.0,208.8,81.25,,8.25,8.25,27.5,34.5,10.94,3.46,3.31,,24.126627218934914,0.4423076923076923
1396,1641738,Kobe Brown,2023,1,30,Clippers,Missouri,College/University,1,F,78.5,252.2,84.75,,8.75,9.75,28.5,32.0,11.39,3.23,3.33,,28.77140654793298,0.40764331210191085
1397,1641762,James Nnaji,2023,2,31,Pistons,FC Barcelona Basquet (Spain),Other Team/Club,0,C,,,,,,,,,,,,,,
1398,1629618,Jalen Pickett,2023,2,32,Pacers,Penn State,College/University,1,G,74.0,197.8,79.25,,8.5,7.5,28.5,33.0,11.91,3.41,3.35,,25.393243243243244,0.44594594594594594
1399,1631159,Leonard Miller,2023,2,33,Spurs,Ignite (G League),Other Team/Club,1,F,81.25,212.8,86.0,,9.5,10.5,32.0,37.5,11.0,,3.33,,22.66105940828403,0.46153846153846156
1400,1641732,Colby Jones,2023,2,34,Hornets,Xavier,College/University,1,G,76.5,199.2,80.0,,8.25,8.5,30.5,35.0,11.14,3.13,3.33,,23.928847879020886,0.45751633986928103
1401,1641763,Julian Phillips,2023,2,35,Celtics,Tennessee,College/University,1,F,78.75,196.6,83.5,,8.5,9.0,36.0,43.0,11.09,,3.32,,22.286286722096246,0.546031746031746
1402,1641748,Andre Jackson Jr.,2023,2,36,Magic,Connecticut,College/University,1,F,77.5,198.4,81.75,,8.25,9.5,30.5,39.5,10.83,,3.14,,23.22167741935484,0.5096774193548387
1403,1641816,Hunter Tyson,2023,2,37,Thunder,Clemson,College/University,1,,,,,,,,,,,,,,,
1404,1641775,Jordan Walsh,2023,2,38,Kings,Arkansas,College/University,1,F,77.75,204.0,85.75,,8.75,8.5,33.0,36.0,10.83,,3.3,,23.723824195366053,0.4630225080385852
1405,1631243,Mouhamed Gueye,2023,2,39,Hornets,Washington State,College/University,1,C,82.25,212.6,87.25,,9.0,10.0,,,,,,,22.0925970750455,
1406,1641721,Maxwell Lewis,2023,2,40,Nuggets,Pepperdine,College/University,1,G,78.25,207.2,84.0,,8.75,9.5,32.5,36.5,11.4,,3.43,,23.789010809541793,0.46645367412140576
1407,1641735,Amari Bailey,2023,2,41,Hornets,California-Los Angeles,College/University,1,G,75.25,190.8,79.0,,8.0,9.25,28.5,35.0,11.34,,3.19,,23.687579607289102,0.46511627906976744
1408,1641774,Tristan Vukcevic,2023,2,42,Wizards,Real Madrid Baloncesto (Spain),Other Team/Club,1,C,83.25,223.4,86.5,,9.0,10.25,26.0,30.5,11.71,3.16,3.43,,22.66052719386053,0.3663663663663664
1409,1641712,Rayan Rupert,2023,2,43,Trail Blazers,Breakers (New Zealand),Other Team/Club,1,F,78.0,193.2,86.0,,8.5,9.5,27.5,32.5,11.18,,3.43,,22.32406311637081,0.4166666666666667
1410,1631321,Sidy Cissoko,2023,2,44,Spurs,Ignite (G League),Other Team/Club,1,F,77.5,223.8,81.75,,9.25,10.0,30.5,35.5,11.24,,3.31,,26.194613943808534,0.45806451612903226
1411,1641713,GG Jackson,2023,2,45,Grizzlies,South Carolina,College/University,1,F,80.25,214.4,83.5,,8.5,10.0,31.0,37.0,11.39,,3.21,,23.40399646742559,0.46105919003115264
1412,1641754,Seth Lundy,2023,2,46,Hawks,Penn State,College/University,1,F,76.0,214.4,82.25,,8.5,9.0,31.5,35.5,11.02,,3.15,,26.094736842105267,0.46710526315789475
1413,1631340,Mojave King,2023,2,47,Lakers,Ignite (G League),Other Team/Club,0,G,75.75,200.6,80.0,,8.75,9.5,33.5,42.0,11.07,,3.18,,24.57655349693385,0.5544554455445545
1414,1641757,Jordan Miller,2023,2,48,Clippers,Miami (FL),College/University,1,F,76.5,191.6,83.75,,8.5,9.25,32.0,36.5,11.43,3.21,3.17,,23.0158998675723,0.477124183006536
1415,1641734,Emoni Bates,2023,2,49,Cavaliers,Eastern Michigan,College/University,1,F,80.25,179.2,81.0,,8.0,8.25,27.0,32.5,11.54,,3.49,,19.56154928620646,0.40498442367601245
1416,1641749,Keyontae Johnson,2023,2,50,Thunder,Kansas State,College/University,1,F,76.0,238.6,84.0,,9.0,9.0,,,,,,,29.040131578947367,
1417,1630592,Jalen Wilson,2023,2,51,Nets,Kansas,College/University,1,F,77.5,230.2,80.0,,8.25,9.0,31.5,35.0,11.26,3.15,3.2,,26.943700312174816,0.45161290322580644
1418,1641739,Toumani Camara,2023,2,52,Suns,Dayton,College/University,1,F,79.0,220.4,84.5,,9.0,10.0,28.5,33.0,10.7,3.19,3.41,,24.826341932382633,0.4177215189873418
1419,1641740,Jaylen Clark,2023,2,53,Timberwolves,California-Los Angeles,College/University,1,G,76.0,204.2,81.0,,8.5,9.0,,,,,,,24.85328947368421,
1420,1641771,Jalen Slawson,2023,2,54,Kings,Furman,College/University,1,F,78.5,221.6,83.75,,9.0,9.0,29.0,33.0,11.26,,3.29,,25.280506308572352,0.42038216560509556
1421,1631209,Isaiah Wong,2023,2,55,Pacers,Miami (FL),College/University,1,G,74.5,178.4,78.75,,8.25,9.5,32.5,37.0,10.93,,3.22,,22.59631548128463,0.4966442953020134
1422,1641844,Tarik Biberovic,2023,2,56,Grizzlies,Fenerbahce S.K. (Turkey),Other Team/Club,0,,,,,,,,,,,,,,,
1423,1631218,Trayce Jackson-Davis,2023,2,57,Wizards,Indiana,College/University,1,C,80.25,240.4,85.0,,9.25,10.75,33.0,36.5,11.8,3.23,3.2,,26.24216768082608,0.45482866043613707
1424,1641753,Chris Livingston,2023,2,58,Bucks,Kentucky,College/University,1,F,78.0,219.2,83.25,,8.5,9.0,30.5,37.0,11.65,,3.27,,25.32833662064431,0.47435897435897434
1425,1642258,Zaccharie Risacher,2024,1,1,Hawks,JL Bourg (France),Other Team/Club,1,F,80.5,194.6,81.5,,8.5,8.75,25.0,31.0,11.51,2.97,3.38,,21.11088306778288,0.38509316770186336
1426,1642259,Alex Sarr,2024,1,2,Wizards,Perth Wildcats (Australia),Other Team/Club,1,C,83.75,224.2,88.25,,9.0,10.0,30.5,37.0,11.43,3.23,3.27,,22.470943194475385,0.4417910447761194
1427,1642263,Reed Sheppard,2024,1,3,Rockets,Kentucky,College/University,1,G,73.75,181.6,75.25,,7.75,9.0,32.5,42.0,10.96,3.03,3.08,,23.471839126687733,0.5694915254237288
1428,1642264,Stephon Castle,2024,1,4,Spurs,Connecticut,College/University,1,G,77.5,210.0,81.0,,8.75,8.75,28.5,37.0,10.93,2.91,3.19,,24.579396462018728,0.4774193548387097
1429,1641842,Ronald Holland II,2024,1,5,Pistons,Ignite (G League),Other Team/Club,1,F,78.5,196.8,82.75,,8.75,9.0,30.0,38.0,11.1,2.91,3.1,,22.45127997078989,0.4840764331210191
1430,1642275,Tidjane Salaün,2024,1,6,Hornets,Cholet Basket (France),Other Team/Club,1,F,80.75,217.4,85.5,,8.5,9.75,27.5,32.0,11.45,3.05,3.37,,23.438499362593337,0.39628482972136225
1431,1642270,Donovan Clingan,2024,1,7,Trail Blazers,Connecticut,College/University,1,C,85.75,282.0,90.75,,10.0,10.25,25.5,29.0,12.06,3.38,3.46,,26.961011143316135,0.33819241982507287
1432,1642265,Rob Dillingham,2024,1,8,Spurs,Kentucky,College/University,1,G,73.0,164.2,75.0,,8.0,8.25,,,,,,,21.661212234940887,
1433,1641744,Zach Edey,2024,1,9,Grizzlies,Purdue,College/University,1,C,87.75,299.0,94.75,,10.0,10.75,26.0,31.5,11.19,3.01,3.42,,27.29809011290493,0.358974358974359
1434,1642262,Cody Williams,2024,1,10,Jazz,Colorado,College/University,1,F,78.5,178.4,85.0,,8.25,9.0,31.0,35.5,11.17,2.93,3.06,,20.35217655888677,0.45222929936305734
1435,1641824,Matas Buzelis,2024,1,11,Bulls,Ignite (G League),Other Team/Club,1,F,80.75,197.0,82.0,,8.5,9.25,31.0,38.0,10.73,2.9,3.09,,21.239118557639774,0.47058823529411764
1436,1642260,Nikola Topić,2024,1,12,Thunder,KK Crvena zvezda (Serbia),Other Team/Club,1,G,77.75,203.0,77.5,,8.0,9.0,,,,,,,23.607530939506415,
1437,1642269,Devin Carter,2024,1,13,Kings,Providence,College/University,1,G,74.25,193.0,80.75,,8.75,9.0,35.0,42.0,10.63,2.9,2.87,,24.61045925018989,0.5656565656565656
1438,1642267,Bub Carrington,2024,1,14,Trail Blazers,Pittsburgh,College/University,1,G,75.75,194.8,80.0,,8.5,9.25,28.5,36.5,11.28,2.99,3.16,,23.865965210382427,0.48184818481848185
1439,1642276,Kel'el Ware,2024,1,15,Heat,Indiana,College/University,1,C,83.75,230.0,88.5,,9.5,10.25,32.5,36.0,10.97,2.91,3.29,,23.052261082646467,0.4298507462686567
1440,1642272,Jared McCain,2024,1,16,76ers,Duke,College/University,1,G,74.0,203.2,75.5,,8.25,9.5,25.5,33.0,10.87,3.07,3.23,,26.086486486486486,0.44594594594594594
1441,1642261,Dalton Knecht,2024,1,17,Lakers,Tennessee,College/University,1,F,77.25,212.2,81.0,,8.5,9.5,31.0,39.0,10.56,2.79,3.07,,24.99791162639687,0.5048543689320388
1442,1641783,Tristan da Silva,2024,1,18,Magic,Colorado,College/University,1,F,80.25,216.8,82.25,,9.0,9.5,28.5,35.5,10.81,2.82,3.09,,23.66598150250871,0.4423676012461059
1443,1642266,Ja'Kobe Walter,2024,1,19,Raptors,Baylor,College/University,1,G,76.25,197.6,82.0,,8.75,9.75,30.5,38.5,11.0,2.92,3.04,,23.89255361461972,0.5049180327868853
1444,1642281,Jaylon Tyson,2024,1,20,Cavaliers,California,College/University,1,F,77.5,218.2,80.0,,8.25,9.5,29.5,36.5,11.13,3.06,3.12,,25.539163371488034,0.47096774193548385
1445,1642274,Yves Missi,2024,1,21,Pelicans,Baylor,College/University,1,C,82.75,229.4,86.0,,9.5,10.0,31.0,38.5,11.45,3.12,3.12,,23.551183359041996,0.4652567975830816
1446,1641747,DaRon Holmes II,2024,1,22,Suns,Dayton,College/University,1,C,80.75,236.2,85.0,,8.75,9.0,27.5,34.0,11.2,3.03,3.25,,25.465379712256418,0.42105263157894735
1447,1642358,AJ Johnson,2024,1,23,Bucks,Illawarra (Australia),Other Team/Club,1,G,76.25,167.0,80.5,,8.5,8.5,29.0,38.0,10.76,2.87,3.15,,20.19259338887396,0.49836065573770494
1448,1642273,Kyshawn George,2024,1,24,Knicks,Miami (FL),College/University,1,F,79.0,208.8,82.25,,9.0,10.25,27.0,32.0,11.9,2.91,3.32,,23.519692356994074,0.4050632911392405
1449,1642359,Pacôme Dadiet,2024,1,25,Knicks,Ratiopharm Ulm (Germany),Other Team/Club,1,F,79.75,216.8,81.0,,8.5,9.0,29.0,36.0,11.84,2.94,3.21,,23.96366387908924,0.45141065830721006
1450,1641794,Dillon Jones,2024,1,26,Wizards,Weber State,College/University,1,F,76.5,236.8,83.0,,9.0,9.25,26.5,33.5,11.08,2.82,3.25,,28.445538040924433,0.43790849673202614
1451,1630545,Terrence Shannon Jr.,2024,1,27,Timberwolves,Illinois,College/University,1,F,77.75,219.4,80.75,,8.75,8.5,,,,,,,25.51474033560447,
1452,1642346,Ryan Dunn,2024,1,28,Nuggets,Virginia,College/University,1,F,78.25,213.6,85.5,,9.0,9.75,32.0,38.5,10.99,2.88,3.12,,24.523806510222624,0.49201277955271566
1453,1642268,Isaiah Collier,2024,1,29,Jazz,Southern California,College/University,1,G,74.5,204.6,76.75,,8.5,9.0,30.0,34.0,10.77,2.9,3.04,,25.914832665195263,0.4563758389261745
1454,1631248,Baylor Scheierman,2024,1,30,Celtics,Creighton,College/University,1,F,78.25,201.6,80.25,,9.25,9.75,27.5,32.0,10.89,2.94,3.09,,23.146064571446068,0.40894568690095845
1455,1642367,Jonathan Mogbo,2024,2,31,Raptors,San Francisco,College/University,1,F,78.25,217.2,86.0,,8.75,8.75,31.5,37.5,11.14,3.07,3.02,,24.937129091855585,0.4792332268370607
1456,1642271,Kyle Filipowski,2024,2,32,Jazz,Duke,College/University,1,F,82.75,229.8,82.5,,8.75,9.5,27.0,32.5,11.43,2.93,3.19,,23.592249066729952,0.39274924471299094
1457,1641890,Tyler Smith,2024,2,33,Bucks,Ignite (G League),Other Team/Club,1,F,81.0,223.8,85.0,,8.5,9.0,32.0,38.0,10.74,2.99,3.28,,23.97978966620942,0.4691358024691358
1458,1642278,Tyler Kolek,2024,2,34,Trail Blazers,Marquette,College/University,1,G,73.25,196.6,74.75,,8.25,9.5,27.0,34.0,10.97,3.08,3.27,,25.758678610117762,0.4641638225255973
1459,1642277,Johnny Furphy,2024,2,35,Spurs,Kansas,College/University,1,F,79.5,188.8,80.0,,8.0,9.5,25.5,32.0,11.15,3.17,3.2,,21.000181954827735,0.4025157232704403
1460,1642361,Juan Nunez,2024,2,36,Pacers,Ratiopharm Ulm (Germany),Other Team/Club,0,G,76.0,205.6,78.5,,8.5,9.5,22.0,29.0,11.47,3.1,3.41,,25.023684210526312,0.3815789473684211
1461,1641752,Bobi Klintman,2024,2,37,Timberwolves,Cairns Taipans (Australia),Other Team/Club,1,F,80.75,212.2,83.0,,8.75,10.0,26.5,32.5,11.49,3.21,3.23,,22.877872882899286,0.4024767801857585
1462,1642349,Ajay Mitchell,2024,2,38,Knicks,California-Santa Barbara,College/University,1,G,75.25,197.0,78.25,,8.5,8.5,28.0,33.5,11.12,2.95,3.11,,24.457301795785916,0.44518272425249167
1463,1642377,Jaylen Wells,2024,2,39,Grizzlies,Washington State,College/University,1,F,78.5,206.2,79.25,,8.25,9.25,27.5,36.0,11.28,3.03,3.08,,23.523648018175177,0.4585987261146497
1464,1642345,Oso Ighodaro,2024,2,40,Trail Blazers,Marquette,College/University,1,C,81.5,222.0,83.0,,9.0,10.0,35.0,39.5,11.25,3.12,3.09,,23.495953931273288,0.48466257668711654
1465,1641737,Adem Bona,2024,2,41,76ers,California-Los Angeles,College/University,1,C,80.25,243.2,87.75,,9.5,10.0,35.0,40.0,11.01,3.01,3.15,,26.547816888423057,0.4984423676012461
1466,1642354,KJ Simpson,2024,2,42,Hornets,Colorado,College/University,1,G,72.25,187.0,76.5,,8.25,9.25,32.5,40.5,10.49,2.98,3.24,,25.18379808670873,0.5605536332179931
1467,1642365,Nikola Đurišić,2024,2,43,Heat,KK Mega Leks (Serbia),Other Team/Club,1,,,,,,,,,,,,,,,
1468,1641796,Pelle Larsson,2024,2,44,Rockets,Arizona,College/University,1,G,77.25,212.4,79.5,,8.75,10.25,30.5,38.0,11.15,2.91,3.06,,25.021472334810067,0.4919093851132686
1469,1642347,Jamal Shead,2024,2,45,Kings,Houston,College/University,1,G,72.25,200.8,75.0,,8.25,8.75,30.0,37.5,10.87,2.87,2.94,,27.042281581877617,0.5190311418685121
1470,1642353,Cam Christie,2024,2,46,Clippers,Minnesota,College/University,1,G,76.5,190.4,80.0,,8.0,8.0,32.5,35.5,11.07,2.95,3.07,,22.871750181554102,0.46405228758169936
1471,1641810,Antonio Reeves,2024,2,47,Magic,Kentucky,College/University,1,G,76.5,186.6,80.25,,9.0,10.0,29.0,36.0,11.44,3.16,3.14,,22.41527617582981,0.47058823529411764
1472,1631127,Harrison Ingram,2024,2,48,Spurs,North Carolina,College/University,1,F,77.25,233.6,84.25,,9.0,10.25,29.0,35.0,11.36,2.94,3.17,,27.518907426608433,0.45307443365695793
1473,1641803,Tristen Newton,2024,2,49,Pacers,Connecticut,College/University,1,G,75.25,191.8,78.75,,8.5,9.0,25.0,32.5,10.96,2.84,3.24,,23.811728347369236,0.4318936877076412
1474,1642402,Enrique Freeman,2024,2,50,Pacers,Akron,College/University,1,F,79.25,212.0,86.0,,8.75,10.0,30.5,35.0,10.99,3.04,3.26,,23.72972166107733,0.4416403785488959
1475,1642351,Melvin Ajinca,2024,2,51,Knicks,Saint-Quentin BB (France),Other Team/Club,0,F,79.25,213.8,79.5,,8.5,9.75,26.5,31.0,11.78,3.0,3.38,,23.9312004298978,0.3911671924290221
1476,1642366,Quinten Post,2024,2,52,Warriors,Boston College,College/University,1,C,84.0,244.4,86.5,,9.25,10.0,24.0,27.0,11.48,3.03,3.4,,24.349943310657597,0.32142857142857145
1477,1642285,Cam Spencer,2024,2,53,Pistons,Connecticut,College/University,1,G,75.0,201.8,77.0,,8.5,9.75,23.0,30.5,11.07,3.0,3.35,,25.220515555555558,0.4066666666666667
1478,1641817,Anton Watson,2024,2,54,Celtics,Gonzaga,College/University,1,,,,,,,,,,,,,,,
1479,1642355,Bronny James,2024,2,55,Lakers,Southern California,College/University,1,G,73.5,210.4,79.25,,8.5,9.5,32.0,40.5,10.96,3.02,3.09,,27.379554815123328,0.5510204081632653
1480,1641755,Kevin McCullar Jr.,2024,2,56,Suns,Kansas,College/University,1,F,77.25,205.8,81.0,,8.75,9.5,,,,,,,24.243968957174726,
1481,1642279,Ulrich Chomche,2024,2,57,Grizzlies,APR BBC (Rwanda),Other Team/Club,1,C,82.25,232.4,88.0,,9.25,10.25,29.0,35.5,11.74,2.84,3.1,,24.150139041583135,0.4316109422492401
1482,1630574,Ariel Hukporti,2024,2,58,Mavericks,MHP Riesen (Germany),Other Team/Club,1,C,82.75,246.2,86.5,,9.25,10.25,,,,,,,25.275943081936088,
1483,1642843,Cooper Flagg,2025,1,1,Mavericks,Duke,College/University,1,F,79.75,221.0,84.0,,8.75,9.75,29.0,35.5,10.64,2.92,3.3,,24.427904599994104,0.445141065830721
1484,1642844,Dylan Harper,2025,1,2,Spurs,Rutgers,College/University,1,G,76.5,213.2,82.5,,9.25,9.25,30.5,36.5,11.07,3.05,3.16,,25.610594215899866,0.477124183006536
1485,1642845,VJ Edgecombe,2025,1,3,76ers,Baylor,College/University,1,G,76.0,193.2,79.5,,8.5,9.5,30.0,38.5,11.27,2.93,3.2,,23.514473684210525,0.506578947368421
1486,1642851,Kon Knueppel,2025,1,4,Hornets,Duke,College/University,1,G,77.0,219.0,78.25,,8.5,9.75,31.5,36.5,11.92,2.92,3.35,,25.966773486254006,0.474025974025974
1487,1642846,Ace Bailey,2025,1,5,Jazz,Rutgers,College/University,1,F,79.5,202.8,84.5,,8.5,9.0,27.5,34.5,10.97,2.78,3.12,,22.557398837071318,0.4339622641509434
1488,1642848,Tre Johnson,2025,1,6,Wizards,Texas,College/University,1,G,76.75,190.4,82.25,,8.5,8.0,32.0,37.5,10.49,3.11,3.28,,22.722991225371093,0.48859934853420195
1489,1642847,Jeremiah Fears,2025,1,7,Pelicans,Oklahoma,College/University,1,G,74.5,179.6,77.25,,8.25,9.25,32.5,36.5,10.95,3.09,3.05,,22.74830863474618,0.4899328859060403
1490,1642856,Egor Dëmin,2025,1,8,Nets,Brigham Young,College/University,1,G,80.25,199.2,82.25,,8.25,9.25,26.5,32.0,11.31,2.93,3.33,,21.744757911899146,0.3987538940809969
1491,1642867,Collin Murray-Boyles,2025,1,9,Raptors,South Carolina,College/University,1,F,78.5,239.2,84.75,,8.5,10.25,29.5,34.5,11.21,2.86,3.15,,27.28834435474056,0.4394904458598726
1492,1642863,Khaman Maluach,2025,1,10,Rockets,Duke,College/University,1,C,84.75,252.8,90.75,,9.75,10.25,24.0,30.0,12.05,3.44,3.5,,24.743035650577355,0.35398230088495575
1493,1642907,Cedric Coward,2025,1,11,Trail Blazers,Washington State,College/University,1,G,77.25,213.0,86.25,,9.25,10.0,32.5,38.5,10.97,3.02,3.06,,25.092154460049642,0.49838187702265374
1494,1642855,Noa Essengue,2025,1,12,Bulls,Ratiopharm Ulm (Germany),Other Team/Club,1,F,82.0,204.0,85.0,,8.97,10.62,,,10.7,,3.1,,21.328375966686497,
1495,1642852,Derik Queen,2025,1,13,Hawks,Maryland,College/University,1,C,81.25,247.8,84.5,,9.0,9.5,23.5,28.0,12.45,3.27,3.52,,26.388207337278107,0.3446153846153846
1496,1642868,Carter Bryant,2025,1,14,Spurs,Arizona,College/University,1,F,78.5,214.8,83.75,,8.5,9.5,30.5,39.5,11.25,3.14,3.07,,24.50475069982555,0.5031847133757962
1497,1642850,Thomas Sorber,2025,1,15,Thunder,Georgetown,College/University,1,C,81.25,262.8,90.0,,8.5,9.0,,,,,,,27.985556449704145,
1498,1642905,Yang Hansen,2025,1,16,Grizzlies,Qingdao (China),Other Team/Club,1,C,85.0,252.6,86.75,,10.0,11.25,26.0,30.0,11.79,3.01,3.38,,24.578242214532874,0.35294117647058826
1499,1642866,Joan Beringer,2025,1,17,Timberwolves,Cedevita Olimpija (Slovenia),Other Team/Club,1,C,82.0,234.8,88.5,,9.75,10.0,28.5,32.5,11.44,2.97,3.45,,24.54854253420583,0.39634146341463417
1500,1642383,Walter Clayton Jr.,2025,1,18,Wizards,Florida,College/University,1,G,74.0,199.0,76.0,,8.25,9.75,29.5,37.0,10.52,2.81,3.14,,25.5472972972973,0.5
1501,1642849,Nolan Traore,2025,1,19,Nets,Saint-Quentin BB (France),Other Team/Club,1,G,75.0,175.0,80.0,,7.75,9.25,28.0,34.0,10.75,2.85,3.26,,21.87111111111111,0.4533333333333333
1502,1642857,Kasparas Jakučionis,2025,1,20,Heat,Illinois,College/University,1,G,76.75,205.2,79.75,,8.5,9.75,28.5,35.0,10.99,2.82,3.22,,24.489274156754977,0.4560260586319218
1503,1642860,Will Riley,2025,1,21,Jazz,Illinois,College/University,1,F,80.25,185.6,80.75,,8.5,9.0,27.5,32.0,11.73,3.08,3.21,,20.26017604642812,0.3987538940809969
1504,1642962,Drake Powell,2025,1,22,Hawks,North Carolina,College/University,1,F,77.25,200.4,84.0,,8.75,10.0,37.5,43.0,10.71,2.79,3.07,,23.607829830018538,0.5566343042071198
1505,1642854,Asa Newell,2025,1,23,Pelicans,Georgia,College/University,1,F,81.0,223.8,83.25,,9.25,10.0,29.5,36.5,10.95,2.78,3.26,,23.97978966620942,0.4506172839506173
1506,1642363,Nique Clifford,2025,1,24,Thunder,Colorado State,College/University,1,G,77.25,202.0,80.0,,8.25,8.5,31.0,35.5,10.87,2.96,3.07,,23.796315497324073,0.459546925566343
1507,1642859,Jase Richardson,2025,1,25,Magic,Michigan State,College/University,1,G,72.5,178.4,78.0,,8.5,9.5,30.5,38.0,10.97,3.08,3.22,,23.86020451843044,0.5241379310344828
1508,1642879,Ben Saraf,2025,1,26,Nets,Ratiopharm Ulm (Germany),Other Team/Club,1,G,78.0,199.0,80.7,,9.44,8.07,,,11.1,,3.2,,22.99424720578567,
1509,1642874,Danny Wolf,2025,1,27,Nets,Michigan,College/University,1,F,82.5,251.8,86.25,,9.25,9.75,24.0,30.0,11.26,2.91,3.51,,26.007772268135902,0.36363636363636365
1510,1642864,Hugo González,2025,1,28,Celtics,Real Madrid Baloncesto (Spain),Other Team/Club,1,F,78.25,222.7,82.75,,10.25,9.0,,,10.91,,3.27,,25.568594147128174,
1511,1642862,Liam McNeeley,2025,1,29,Suns,Connecticut,College/University,1,F,78.75,214.6,80.5,,8.75,10.0,30.5,36.5,11.11,2.75,3.16,,24.326740236835473,0.4634920634920635
1512,1642949,Yanic Konan Niederhäuser,2025,1,30,Clippers,Penn State,College/University,1,C,83.25,242.6,87.25,,9.5,9.0,33.5,37.0,11.45,2.84,3.2,,24.608074741408075,0.4444444444444444
1513,1642853,Rasheer Fleming,2025,2,31,Timberwolves,Saint Joseph's,College/University,1,F,80.25,232.4,89.25,,9.5,9.5,27.0,32.5,10.95,2.72,3.24,,25.368884230549007,0.40498442367601245
1514,1642869,Noah Penda,2025,2,32,Celtics,Le Mans Sarthe Basket (France),Other Team/Club,1,F,79.25,241.8,83.5,,8.25,9.75,25.0,31.0,11.7,3.13,3.34,,27.065314611549525,0.3911671924290221
1515,1642883,Sion James,2025,2,33,Hornets,Duke,College/University,1,G,76.5,217.6,78.5,,8.25,9.25,32.0,39.5,10.91,2.93,2.97,,26.139143064633263,0.5163398692810458
1516,1641750,Ryan Kalkbrenner,2025,2,34,Hornets,Creighton,College/University,1,C,85.0,257.4,90.0,,9.25,11.25,29.0,33.0,12.05,3.1,3.34,,25.045287197231833,0.38823529411764707
1517,1641780,Johni Broome,2025,2,35,76ers,Auburn,College/University,1,F,81.25,249.4,84.25,,9.25,10.25,24.5,28.0,11.52,3.23,3.37,,26.558591242603548,0.3446153846153846
