draft_year ,player_slug ,player_name              ,Season  ,Age  ,College    ,G   ,MP     ,Totals_FG ,Totals_FGA ,Totals_3P ,Totals_3PA ,Totals_FT ,Totals_FTA ,Totals_ORB ,Totals_TRB ,Totals_AST ,Totals_STL ,Totals_BLK ,Totals_TOV ,Totals_PF ,Totals_PTS ,Shooting_FG% ,Shooting_3P% ,Shooting_FT% ,Per Game_MP ,Per Game_PTS ,Per Game_TRB ,Per Game_AST
      2017 ,sumneed01   ,Edmond Sumner            ,Career  ,     ,           , 58 ,1541.0 ,      205 ,       478 ,       37 ,       130 ,      216 ,       296 ,      30.0 ,       202 ,       223 ,      68.0 ,      22.0 ,     128.0 ,    132.0 ,       663 ,       0.429 ,       0.285 ,       0.73  ,       26.6 ,        11.4 ,         3.5 ,         3.8
      2017 ,allenka01   ,Kadeem Allen             ,2015-16 ,23.0 ,ARIZONA    , 34 , 848.0 ,      100 ,       215 ,       18 ,        50 ,       67 ,        95 ,       8.0 ,       106 ,       121 ,      35.0 ,      27.0 ,      68.0 ,     82.0 ,       285 ,       0.465 ,       0.36  ,       0.705 ,       24.9 ,         8.4 ,         3.1 ,         3.6
      2017 ,allenka01   ,Kadeem Allen             ,2016-17 ,24.0 ,ARIZONA    , 34 ,1020.0 ,      107 ,       236 ,       32 ,        75 ,       86 ,       116 ,      12.0 ,       137 ,       101 ,      53.0 ,      21.0 ,      65.0 ,     83.0 ,       332 ,       0.453 ,       0.427 ,       0.741 ,       30.0 ,         9.8 ,         4.0 ,         3.0
      2017 ,allenka01   ,Kadeem Allen             ,Career  ,     ,           , 68 ,1868.0 ,      207 ,       451 ,       50 ,       125 ,      153 ,       211 ,      20.0 ,       243 ,       222 ,      88.0 ,      48.0 ,     133.0 ,    165.0 ,       617 ,       0.459 ,       0.4   ,       0.725 ,       27.5 ,         9.1 ,         3.6 ,         3.3
      2017 ,peteral01   ,Alec Peters              ,2013-14 ,18.0 ,VALPO      , 34 ,1006.0 ,      154 ,       314 ,       57 ,       149 ,       68 ,        88 ,      33.0 ,       164 ,        49 ,      29.0 ,       5.0 ,      65.0 ,     75.0 ,       433 ,       0.49  ,       0.383 ,       0.773 ,       29.6 ,        12.7 ,         4.8 ,         1.4
      2017 ,peteral01   ,Alec Peters              ,2014-15 ,19.0 ,VALPO      , 34 ,1039.0 ,      195 ,       399 ,       83 ,       178 ,       97 ,       117 ,      64.0 ,       227 ,        42 ,      24.0 ,      11.0 ,      49.0 ,     67.0 ,       570 ,       0.489 ,       0.466 ,       0.829 ,       30.6 ,        16.8 ,         6.7 ,         1.2
      2017 ,peteral01   ,Alec Peters              ,2015-16 ,20.0 ,VALPO      , 37 ,1186.0 ,      223 ,       442 ,       91 ,       207 ,      142 ,       167 ,      93.0 ,       312 ,        49 ,      26.0 ,      11.0 ,      63.0 ,     77.0 ,       679 ,       0.505 ,       0.44  ,       0.85  ,       32.1 ,        18.4 ,         8.4 ,         1.3
      2017 ,peteral01   ,Alec Peters              ,2016-17 ,21.0 ,VALPO      , 29 ,1019.0 ,      218 ,       468 ,       58 ,       160 ,      172 ,       194 ,      74.0 ,       293 ,        64 ,      23.0 ,      11.0 ,      71.0 ,     64.0 ,       666 ,       0.466 ,       0.363 ,       0.887 ,       35.1 ,        23.0 ,        10.1 ,         2.2
      2017 ,peteral01   ,Alec Peters              ,Career  ,     ,           ,134 ,4250.0 ,      790 ,      1623 ,      289 ,       694 ,      479 ,       566 ,     264.0 ,       996 ,       204 ,     102.0 ,      38.0 ,     248.0 ,    283.0 ,      2348 ,       0.487 ,       0.416 ,       0.846 ,       31.7 ,        17.5 ,         7.4 ,         1.5
      2017 ,willini01   ,Nigel Williams-Goss      ,2013-14 ,19.0 ,WASHINGTON , 32 ,1063.0 ,      168 ,       362 ,       32 ,        90 ,       60 ,        83 ,      27.0 ,       141 ,       140 ,      36.0 ,       5.0 ,      92.0 ,     75.0 ,       428 ,       0.464 ,       0.356 ,       0.723 ,       33.2 ,        13.4 ,         4.4 ,         4.4
      2017 ,willini01   ,Nigel Williams-Goss      ,2014-15 ,20.0 ,WASHINGTON , 30 ,1104.0 ,      186 ,       421 ,       22 ,        86 ,       74 ,        97 ,      20.0 ,       141 ,       177 ,      33.0 ,       5.0 ,      85.0 ,     56.0 ,       468 ,       0.442 ,       0.256 ,       0.763 ,       36.8 ,        15.6 ,         4.7 ,         5.9
      2017 ,willini01   ,Nigel Williams-Goss      ,2016-17 ,22.0 ,GONZAGA    , 38 ,1248.0 ,      220 ,       453 ,       43 ,       117 ,      157 ,       181 ,      22.0 ,       227 ,       179 ,      64.0 ,       3.0 ,      81.0 ,     60.0 ,       640 ,       0.486 ,       0.368 ,       0.867 ,       32.8 ,        16.8 ,         6.0 ,         4.7
      2017 ,willini01   ,Nigel Williams-Goss      ,Career  ,     ,           ,100 ,3415.0 ,      574 ,      1236 ,       97 ,       293 ,      291 ,       361 ,      69.0 ,       509 ,       496 ,     133.0 ,      13.0 ,     258.0 ,    191.0 ,      1536 ,       0.464 ,       0.331 ,       0.806 ,       34.2 ,        15.4 ,         5.1 ,         5.0
      2017 ,birdja01    ,Jabari Bird              ,2013-14 ,19.0 ,CALIFORNIA , 31 , 619.0 ,       93 ,       219 ,       30 ,        93 ,       41 ,        51 ,      17.0 ,        61 ,        33 ,      12.0 ,       8.0 ,      32.0 ,     38.0 ,       257 ,       0.425 ,       0.323 ,       0.804 ,       20.0 ,         8.3 ,         2.0 ,         1.1
      2017 ,birdja01    ,Jabari Bird              ,2014-15 ,20.0 ,CALIFORNIA , 23 , 648.0 ,       92 ,       210 ,       31 ,        84 ,       26 ,        34 ,      22.0 ,        76 ,        40 ,      11.0 ,      10.0 ,      28.0 ,     51.0 ,       241 ,       0.438 ,       0.369 ,       0.765 ,       28.2 ,        10.5 ,         3.3 ,         1.7
      2017 ,birdja01    ,Jabari Bird              ,2015-16 ,21.0 ,CALIFORNIA , 33 , 883.0 ,      125 ,       271 ,       61 ,       149 ,       31 ,        46 ,      25.0 ,       110 ,        31 ,      17.0 ,      11.0 ,      27.0 ,     56.0 ,       342 ,       0.461 ,       0.409 ,       0.674 ,       26.8 ,        10.4 ,         3.3 ,         0.9
      2017 ,birdja01    ,Jabari Bird              ,2016-17 ,22.0 ,CALIFORNIA , 27 , 863.0 ,      140 ,       318 ,       65 ,       178 ,       42 ,        55 ,      26.0 ,       127 ,        28 ,      18.0 ,       6.0 ,      50.0 ,     52.0 ,       387 ,       0.44  ,       0.365 ,       0.764 ,       32.0 ,        14.3 ,         4.7 ,         1.0
      2017 ,birdja01    ,Jabari Bird              ,Career  ,     ,           ,114 ,3013.0 ,      450 ,      1018 ,      187 ,       504 ,      140 ,       186 ,      90.0 ,       374 ,       132 ,      58.0 ,      35.0 ,     137.0 ,    197.0 ,      1227 ,       0.442 ,       0.371 ,       0.753 ,       26.4 ,        10.8 ,         3.3 ,         1.2
      2017 ,blossja01   ,Jaron Blossomgame        ,2013-14 ,20.0 ,CLEMSON    , 33 , 774.0 ,       62 ,       157 ,       10 ,        50 ,       28 ,        47 ,      52.0 ,       164 ,        13 ,       9.0 ,      13.0 ,      25.0 ,     50.0 ,       162 ,       0.395 ,       0.2   ,       0.596 ,       23.5 ,         4.9 ,         5.0 ,         0.4
      2017 ,blossja01   ,Jaron Blossomgame        ,2014-15 ,21.0 ,CLEMSON    , 31 , 958.0 ,      144 ,       296 ,       17 ,        59 ,      102 ,       144 ,      76.0 ,       253 ,        30 ,      24.0 ,      11.0 ,      54.0 ,     45.0 ,       407 ,       0.486 ,       0.288 ,       0.708 ,       30.9 ,        13.1 ,         8.2 ,         1.0
      2017 ,blossja01   ,Jaron Blossomgame        ,2015-16 ,22.0 ,CLEMSON    , 31 ,1060.0 ,      201 ,       392 ,       45 ,       101 ,      133 ,       170 ,      55.0 ,       207 ,        47 ,      23.0 ,      41.0 ,      55.0 ,     63.0 ,       580 ,       0.513 ,       0.446 ,       0.782 ,       34.2 ,        18.7 ,         6.7 ,         1.5
      2017 ,blossja01   ,Jaron Blossomgame        ,2016-17 ,23.0 ,CLEMSON    , 33 ,1133.0 ,      220 ,       441 ,       24 ,        94 ,      120 ,       168 ,      59.0 ,       207 ,        51 ,      27.0 ,      30.0 ,      56.0 ,     53.0 ,       584 ,       0.499 ,       0.255 ,       0.714 ,       34.3 ,        17.7 ,         6.3 ,         1.5
      2017 ,blossja01   ,Jaron Blossomgame        ,Career  ,     ,           ,128 ,3925.0 ,      627 ,      1286 ,       96 ,       304 ,      383 ,       529 ,     242.0 ,       831 ,       141 ,      83.0 ,      95.0 ,     190.0 ,    211.0 ,      1733 ,       0.488 ,       0.316 ,       0.724 ,       30.7 ,        13.5 ,         6.5 ,         1.1
      2018 ,aytonde01   ,Deandre Ayton            ,2017-18 ,19.0 ,ARIZONA    , 35 ,1172.0 ,      276 ,       451 ,       12 ,        35 ,      140 ,       191 ,     118.0 ,       405 ,        57 ,      20.0 ,      66.0 ,      69.0 ,     81.0 ,       704 ,       0.612 ,       0.343 ,       0.733 ,       33.5 ,        20.1 ,        11.6 ,         1.6
      2018 ,aytonde01   ,Deandre Ayton            ,Career  ,     ,           , 35 ,1172.0 ,      276 ,       451 ,       12 ,        35 ,      140 ,       191 ,     118.0 ,       405 ,        57 ,      20.0 ,      66.0 ,      69.0 ,     81.0 ,       704 ,       0.612 ,       0.343 ,       0.733 ,       33.5 ,        20.1 ,        11.6 ,         1.6
      2018 ,baglema01   ,Marvin Bagley III        ,2017-18 ,18.0 ,DUKE       , 33 ,1118.0 ,      270 ,       440 ,       23 ,        58 ,      131 ,       209 ,     132.0 ,       366 ,        50 ,      27.0 ,      29.0 ,      75.0 ,     60.0 ,       694 ,       0.614 ,       0.397 ,       0.627 ,       33.9 ,        21.0 ,        11.1 ,         1.5
      2018 ,baglema01   ,Marvin Bagley III        ,Career  ,     ,           , 33 ,1118.0 ,      270 ,       440 ,       23 ,        58 ,      131 ,       209 ,     132.0 ,       366 ,        50 ,      27.0 ,      29.0 ,      75.0 ,     60.0 ,       694 ,       0.614 ,       0.397 ,       0.627 ,       33.9 ,        21.0 ,        11.1 ,         1.5
      2018 ,jacksja02   ,Jaren Jackson Jr.        ,2017-18 ,18.0 ,MICHIGANST , 35 , 764.0 ,      119 ,       232 ,       38 ,        96 ,      106 ,       133 ,      52.0 ,       203 ,        39 ,      21.0 ,     106.0 ,      62.0 ,    112.0 ,       382 ,       0.513 ,       0.396 ,       0.797 ,       21.8 ,        10.9 ,         5.8 ,         1.1
      2018 ,jacksja02   ,Jaren Jackson Jr.        ,Career  ,     ,           , 35 , 764.0 ,      119 ,       232 ,       38 ,        96 ,      106 ,       133 ,      52.0 ,       203 ,        39 ,      21.0 ,     106.0 ,      62.0 ,    112.0 ,       382 ,       0.513 ,       0.396 ,       0.797 ,       21.8 ,        10.9 ,         5.8 ,         1.1
      2018 ,youngtr01   ,Trae Young               ,2017-18 ,19.0 ,OKLAHOMA   , 32 ,1133.0 ,      261 ,       618 ,      118 ,       328 ,      236 ,       274 ,      14.0 ,       125 ,       279 ,      54.0 ,       8.0 ,     167.0 ,     57.0 ,       876 ,       0.422 ,       0.36  ,       0.861 ,       35.4 ,        27.4 ,         3.9 ,         8.7
      2018 ,youngtr01   ,Trae Young               ,Career  ,     ,           , 32 ,1133.0 ,      261 ,       618 ,      118 ,       328 ,      236 ,       274 ,      14.0 ,       125 ,       279 ,      54.0 ,       8.0 ,     167.0 ,     57.0 ,       876 ,       0.422 ,       0.36  ,       0.861 ,       35.4 ,        27.4 ,         3.9 ,         8.7
      2018 ,bambamo01   ,Mo Bamba                 ,2017-18 ,19.0 ,TEXAS      , 30 , 906.0 ,      146 ,       270 ,       14 ,        51 ,       81 ,       119 ,      96.0 ,       316 ,        15 ,      23.0 ,     111.0 ,      46.0 ,     76.0 ,       387 ,       0.541 ,       0.275 ,       0.681 ,       30.2 ,        12.9 ,        10.5 ,         0.5
      2018 ,bambamo01   ,Mo Bamba                 ,Career  ,     ,           , 30 , 906.0 ,      146 ,       270 ,       14 ,        51 ,       81 ,       119 ,      96.0 ,       316 ,        15 ,      23.0 ,     111.0 ,      46.0 ,     76.0 ,       387 ,       0.541 ,       0.275 ,       0.681 ,       30.2 ,        12.9 ,        10.5 ,         0.5
      2018 ,cartewe01   ,Wendell Carter Jr.       ,2017-18 ,18.0 ,DUKE       , 37 , 997.0 ,      179 ,       319 ,       19 ,        46 ,      124 ,       168 ,     109.0 ,       335 ,        74 ,      30.0 ,      76.0 ,      75.0 ,    105.0 ,       501 ,       0.561 ,       0.413 ,       0.738 ,       26.9 ,        13.5 ,         9.1 ,         2.0
      2018 ,cartewe01   ,Wendell Carter Jr.       ,Career  ,     ,           , 37 , 997.0 ,      179 ,       319 ,       19 ,        46 ,      124 ,       168 ,     109.0 ,       335 ,        74 ,      30.0 ,      76.0 ,      75.0 ,    105.0 ,       501 ,       0.561 ,       0.413 ,       0.738 ,       26.9 ,        13.5 ,         9.1 ,         2.0
      2018 ,sextoco01   ,Collin Sexton            ,2017-18 ,19.0 ,ALABAMA    , 33 , 987.0 ,      196 ,       438 ,       44 ,       131 ,      196 ,       252 ,      34.0 ,       124 ,       119 ,      28.0 ,       3.0 ,      92.0 ,     81.0 ,       632 ,       0.447 ,       0.336 ,       0.778 ,       29.9 ,        19.2 ,         3.8 ,         3.6
      2018 ,sextoco01   ,Collin Sexton            ,Career  ,     ,           , 33 , 987.0 ,      196 ,       438 ,       44 ,       131 ,      196 ,       252 ,      34.0 ,       124 ,       119 ,      28.0 ,       3.0 ,      92.0 ,     81.0 ,       632 ,       0.447 ,       0.336 ,       0.778 ,       29.9 ,        19.2 ,         3.8 ,         3.6
      2018 ,knoxke01    ,Kevin Knox               ,2017-18 ,18.0 ,KENTUCKY   , 37 ,1198.0 ,      196 ,       440 ,       57 ,       167 ,      127 ,       164 ,      33.0 ,       200 ,        53 ,      31.0 ,      10.0 ,      85.0 ,     82.0 ,       576 ,       0.445 ,       0.341 ,       0.774 ,       32.4 ,        15.6 ,         5.4 ,         1.4
      2018 ,knoxke01    ,Kevin Knox               ,Career  ,     ,           , 37 ,1198.0 ,      196 ,       440 ,       57 ,       167 ,      127 ,       164 ,      33.0 ,       200 ,        53 ,      31.0 ,      10.0 ,      85.0 ,     82.0 ,       576 ,       0.445 ,       0.341 ,       0.774 ,       32.4 ,        15.6 ,         5.4 ,         1.4
      2018 ,bridgmi01   ,Mikal Bridges            ,2015-16 ,19.0 ,VILLANOVA  , 40 , 813.0 ,       86 ,       165 ,       23 ,        77 ,       59 ,        75 ,      36.0 ,       128 ,        35 ,      42.0 ,      26.0 ,      24.0 ,     89.0 ,       254 ,       0.521 ,       0.299 ,       0.787 ,       20.3 ,         6.4 ,         3.2 ,         0.9
      2018 ,bridgmi01   ,Mikal Bridges            ,2016-17 ,20.0 ,VILLANOVA  , 36 ,1073.0 ,      128 ,       233 ,       44 ,       112 ,       51 ,        56 ,      41.0 ,       164 ,        71 ,      60.0 ,      32.0 ,      46.0 ,     82.0 ,       351 ,       0.549 ,       0.393 ,       0.911 ,       29.8 ,         9.8 ,         4.6 ,         2.0
      2018 ,bridgmi01   ,Mikal Bridges            ,2017-18 ,21.0 ,VILLANOVA  , 40 ,1285.0 ,      244 ,       475 ,      104 ,       239 ,      114 ,       134 ,      54.0 ,       212 ,        77 ,      61.0 ,      43.0 ,      54.0 ,     86.0 ,       706 ,       0.514 ,       0.435 ,       0.851 ,       32.1 ,        17.7 ,         5.3 ,         1.9
      2018 ,bridgmi01   ,Mikal Bridges            ,Career  ,     ,           ,116 ,3171.0 ,      458 ,       873 ,      171 ,       428 ,      224 ,       265 ,     131.0 ,       504 ,       183 ,     163.0 ,     101.0 ,     124.0 ,    257.0 ,      1311 ,       0.525 ,       0.4   ,       0.845 ,       27.3 ,        11.3 ,         4.3 ,         1.6
      2018 ,gilgesh01   ,Shai Gilgeous-Alexander  ,2017-18 ,19.0 ,KENTUCKY   , 37 ,1248.0 ,      183 ,       377 ,       23 ,        57 ,      143 ,       175 ,      33.0 ,       153 ,       189 ,      61.0 ,      18.0 ,     100.0 ,     62.0 ,       532 ,       0.485 ,       0.404 ,       0.817 ,       33.7 ,        14.4 ,         4.1 ,         5.1
      2018 ,gilgesh01   ,Shai Gilgeous-Alexander  ,Career  ,     ,           , 37 ,1248.0 ,      183 ,       377 ,       23 ,        57 ,      143 ,       175 ,      33.0 ,       153 ,       189 ,      61.0 ,      18.0 ,     100.0 ,     62.0 ,       532 ,       0.485 ,       0.404 ,       0.817 ,       33.7 ,        14.4 ,         4.1 ,         5.1
      2018 ,bridgmi02   ,Miles Bridges            ,2016-17 ,18.0 ,MICHIGANST , 28 , 895.0 ,      177 ,       364 ,       56 ,       144 ,       63 ,        92 ,      41.0 ,       232 ,        58 ,      19.0 ,      43.0 ,      66.0 ,     52.0 ,       473 ,       0.486 ,       0.389 ,       0.685 ,       32.0 ,        16.9 ,         8.3 ,         2.1
      2018 ,bridgmi02   ,Miles Bridges            ,2017-18 ,19.0 ,MICHIGANST , 34 ,1067.0 ,      209 ,       457 ,       71 ,       195 ,       93 ,       109 ,      43.0 ,       237 ,        92 ,      21.0 ,      26.0 ,      67.0 ,     53.0 ,       582 ,       0.457 ,       0.364 ,       0.853 ,       31.4 ,        17.1 ,         7.0 ,         2.7
      2018 ,bridgmi02   ,Miles Bridges            ,Career  ,     ,           , 62 ,1962.0 ,      386 ,       821 ,      127 ,       339 ,      156 ,       201 ,      84.0 ,       469 ,       150 ,      40.0 ,      69.0 ,     133.0 ,    105.0 ,      1055 ,       0.47  ,       0.375 ,       0.776 ,       31.6 ,        17.0 ,         7.6 ,         2.4
      2018 ,robinje01   ,Jerome Robinson          ,2015-16 ,18.0 ,BOSTONCOLL , 23 , 769.0 ,      100 ,       233 ,       24 ,        63 ,       45 ,        70 ,       9.0 ,        93 ,        70 ,      32.0 ,       7.0 ,      61.0 ,     49.0 ,       269 ,       0.429 ,       0.381 ,       0.643 ,       33.4 ,        11.7 ,         4.0 ,         3.0
      2018 ,robinje01   ,Jerome Robinson          ,2016-17 ,19.0 ,BOSTONCOLL , 32 ,1089.0 ,      213 ,       503 ,       54 ,       162 ,      117 ,       162 ,      20.0 ,       124 ,       108 ,      55.0 ,      12.0 ,     102.0 ,     89.0 ,       597 ,       0.423 ,       0.333 ,       0.722 ,       34.0 ,        18.7 ,         3.9 ,         3.4
      2018 ,robinje01   ,Jerome Robinson          ,2017-18 ,20.0 ,BOSTONCOLL , 35 ,1260.0 ,      249 ,       513 ,       81 ,       198 ,      146 ,       176 ,      17.0 ,       126 ,       116 ,      30.0 ,       5.0 ,      96.0 ,     88.0 ,       725 ,       0.485 ,       0.409 ,       0.83  ,       36.0 ,        20.7 ,         3.6 ,         3.3
      2018 ,robinje01   ,Jerome Robinson          ,Career  ,     ,           , 90 ,3118.0 ,      562 ,      1249 ,      159 ,       423 ,      308 ,       408 ,      46.0 ,       343 ,       294 ,     117.0 ,      24.0 ,     259.0 ,    226.0 ,      1591 ,       0.45  ,       0.376 ,       0.755 ,       34.6 ,        17.7 ,         3.8 ,         3.3
      2018 ,portemi01   ,Michael Porter Jr.       ,2017-18 ,19.0 ,MISSOURI   ,  3 ,  53.0 ,       10 ,        30 ,        3 ,        10 ,        7 ,         9 ,       4.0 ,        20 ,         1 ,       3.0 ,       1.0 ,       3.0 ,      6.0 ,        30 ,       0.333 ,       0.3   ,       0.778 ,       17.7 ,        10.0 ,         6.7 ,         0.3
      2018 ,portemi01   ,Michael Porter Jr.       ,Career  ,     ,           ,  3 ,  53.0 ,       10 ,        30 ,        3 ,        10 ,        7 ,         9 ,       4.0 ,        20 ,         1 ,       3.0 ,       1.0 ,       3.0 ,      6.0 ,        30 ,       0.333 ,       0.3   ,       0.778 ,       17.7 ,        10.0 ,         6.7 ,         0.3
      2018 ,browntr01   ,Troy Brown Jr.           ,2017-18 ,18.0 ,OREGON     , 35 ,1093.0 ,      143 ,       322 ,       32 ,       110 ,       78 ,       105 ,      53.0 ,       217 ,       111 ,      55.0 ,       7.0 ,      86.0 ,     78.0 ,       396 ,       0.444 ,       0.291 ,       0.743 ,       31.2 ,        11.3 ,         6.2 ,         3.2
      2018 ,browntr01   ,Troy Brown Jr.           ,Career  ,     ,           , 35 ,1093.0 ,      143 ,       322 ,       32 ,       110 ,       78 ,       105 ,      53.0 ,       217 ,       111 ,      55.0 ,       7.0 ,      86.0 ,     78.0 ,       396 ,       0.444 ,       0.291 ,       0.743 ,       31.2 ,        11.3 ,         6.2 ,         3.2
      2018 ,smithzh01   ,Zhaire Smith             ,2017-18 ,18.0 ,TXTECH     , 37 ,1051.0 ,      154 ,       277 ,       18 ,        40 ,       91 ,       127 ,      83.0 ,       185 ,        66 ,      42.0 ,      42.0 ,      41.0 ,     67.0 ,       417 ,       0.556 ,       0.45  ,       0.717 ,       28.4 ,        11.3 ,         5.0 ,         1.8
      2018 ,smithzh01   ,Zhaire Smith             ,Career  ,     ,           , 37 ,1051.0 ,      154 ,       277 ,       18 ,        40 ,       91 ,       127 ,      83.0 ,       185 ,        66 ,      42.0 ,      42.0 ,      41.0 ,     67.0 ,       417 ,       0.556 ,       0.45  ,       0.717 ,       28.4 ,        11.3 ,         5.0 ,         1.8
      2018 ,divindo01   ,Donte DiVincenzo         ,2015-16 ,19.0 ,VILLANOVA  ,  9 ,  74.0 ,        6 ,        21 ,        3 ,        17 ,        0 ,         0 ,      10.0 ,        16 ,         4 ,       4.0 ,       0.0 ,       7.0 ,     10.0 ,        15 ,       0.286 ,       0.176 ,             ,        8.2 ,         1.7 ,         1.8 ,         0.4
      2018 ,divindo01   ,Donte DiVincenzo         ,2016-17 ,20.0 ,VILLANOVA  , 36 , 919.0 ,      109 ,       234 ,       42 ,       115 ,       58 ,        83 ,      37.0 ,       137 ,        61 ,      33.0 ,      10.0 ,      51.0 ,     58.0 ,       318 ,       0.466 ,       0.365 ,       0.699 ,       25.5 ,         8.8 ,         3.8 ,         1.7
      2018 ,divindo01   ,Donte DiVincenzo         ,2017-18 ,21.0 ,VILLANOVA  , 40 ,1170.0 ,      188 ,       391 ,       85 ,       212 ,       76 ,       107 ,      46.0 ,       190 ,       139 ,      42.0 ,       8.0 ,      79.0 ,     83.0 ,       537 ,       0.481 ,       0.401 ,       0.71  ,       29.3 ,        13.4 ,         4.8 ,         3.5
      2018 ,divindo01   ,Donte DiVincenzo         ,Career  ,     ,           , 85 ,2163.0 ,      303 ,       646 ,      130 ,       344 ,      134 ,       190 ,      93.0 ,       343 ,       204 ,      79.0 ,      18.0 ,     137.0 ,    151.0 ,       870 ,       0.469 ,       0.378 ,       0.705 ,       25.4 ,        10.2 ,         4.0 ,         2.4
      2018 ,walkelo01   ,Lonnie Walker IV         ,2017-18 ,19.0 ,MIAMIFL    , 32 , 888.0 ,      132 ,       318 ,       56 ,       162 ,       48 ,        65 ,      13.0 ,        83 ,        61 ,      30.0 ,      15.0 ,      37.0 ,     51.0 ,       368 ,       0.415 ,       0.346 ,       0.738 ,       27.8 ,        11.5 ,         2.6 ,         1.9
      2018 ,walkelo01   ,Lonnie Walker IV         ,Career  ,     ,           , 32 , 888.0 ,      132 ,       318 ,       56 ,       162 ,       48 ,        65 ,      13.0 ,        83 ,        61 ,      30.0 ,      15.0 ,      37.0 ,     51.0 ,       368 ,       0.415 ,       0.346 ,       0.738 ,       27.8 ,        11.5 ,         2.6 ,         1.9
      2018 ,huertke01   ,Kevin Huerter            ,2016-17 ,18.0 ,MARYLAND   , 33 , 971.0 ,      111 ,       264 ,       65 ,       175 ,       20 ,        28 ,      22.0 ,       163 ,        88 ,      32.0 ,      23.0 ,      46.0 ,     60.0 ,       307 ,       0.42  ,       0.371 ,       0.714 ,       29.4 ,         9.3 ,         4.9 ,         2.7
      2018 ,huertke01   ,Kevin Huerter            ,2017-18 ,19.0 ,MARYLAND   , 32 ,1101.0 ,      162 ,       322 ,       73 ,       175 ,       75 ,        99 ,      31.0 ,       161 ,       108 ,      20.0 ,      21.0 ,      80.0 ,     76.0 ,       472 ,       0.503 ,       0.417 ,       0.758 ,       34.4 ,        14.8 ,         5.0 ,         3.4
      2018 ,huertke01   ,Kevin Huerter            ,Career  ,     ,           , 65 ,2072.0 ,      273 ,       586 ,      138 ,       350 ,       95 ,       127 ,      53.0 ,       324 ,       196 ,      52.0 ,      44.0 ,     126.0 ,    136.0 ,       779 ,       0.466 ,       0.394 ,       0.748 ,       31.9 ,        12.0 ,         5.0 ,         3.0
      2018 ,okogijo01   ,Josh Okogie              ,2016-17 ,18.0 ,GATECH     , 37 ,1141.0 ,      194 ,       428 ,       28 ,        73 ,      180 ,       241 ,      55.0 ,       201 ,        61 ,      48.0 ,      27.0 ,      77.0 ,     94.0 ,       596 ,       0.453 ,       0.384 ,       0.747 ,       30.8 ,        16.1 ,         5.4 ,         1.6
      2018 ,okogijo01   ,Josh Okogie              ,2017-18 ,19.0 ,GATECH     , 24 , 873.0 ,      133 ,       320 ,       38 ,       100 ,      133 ,       162 ,      54.0 ,       150 ,        59 ,      42.0 ,      23.0 ,      61.0 ,     70.0 ,       437 ,       0.416 ,       0.38  ,       0.821 ,       36.4 ,        18.2 ,         6.3 ,         2.5
      2018 ,okogijo01   ,Josh Okogie              ,Career  ,     ,           , 61 ,2014.0 ,      327 ,       748 ,       66 ,       173 ,      313 ,       403 ,     109.0 ,       351 ,       120 ,      90.0 ,      50.0 ,     138.0 ,    164.0 ,      1033 ,       0.437 ,       0.382 ,       0.777 ,       33.0 ,        16.9 ,         5.8 ,         2.0
      2018 ,allengr01   ,Grayson Allen            ,2014-15 ,19.0 ,DUKE       , 35 , 322.0 ,       45 ,       106 ,       18 ,        52 ,       45 ,        53 ,       9.0 ,        35 ,        14 ,      10.0 ,       5.0 ,      15.0 ,     42.0 ,       153 ,       0.425 ,       0.346 ,       0.849 ,        9.2 ,         4.4 ,         1.0 ,         0.4
      2018 ,allengr01   ,Grayson Allen            ,2015-16 ,20.0 ,DUKE       , 36 ,1317.0 ,      239 ,       513 ,       90 ,       216 ,      211 ,       252 ,      24.0 ,       165 ,       127 ,      47.0 ,       5.0 ,      72.0 ,     98.0 ,       779 ,       0.466 ,       0.417 ,       0.837 ,       36.6 ,        21.6 ,         4.6 ,         3.5
      2018 ,allengr01   ,Grayson Allen            ,2016-17 ,21.0 ,DUKE       , 34 ,1007.0 ,      141 ,       357 ,       81 ,       222 ,      129 ,       159 ,      23.0 ,       127 ,       119 ,      26.0 ,       2.0 ,      74.0 ,     78.0 ,       492 ,       0.395 ,       0.365 ,       0.811 ,       29.6 ,        14.5 ,         3.7 ,         3.5
      2018 ,allengr01   ,Grayson Allen            ,2017-18 ,22.0 ,DUKE       , 37 ,1319.0 ,      181 ,       433 ,      102 ,       276 ,      108 ,       127 ,      20.0 ,       123 ,       172 ,      64.0 ,       2.0 ,      79.0 ,     79.0 ,       572 ,       0.418 ,       0.37  ,       0.85  ,       35.6 ,        15.5 ,         3.3 ,         4.6
      2018 ,allengr01   ,Grayson Allen            ,Career  ,     ,           ,142 ,3965.0 ,      606 ,      1409 ,      291 ,       766 ,      493 ,       591 ,      76.0 ,       450 ,       432 ,     147.0 ,      14.0 ,     240.0 ,    297.0 ,      1996 ,       0.43  ,       0.38  ,       0.834 ,       27.9 ,        14.1 ,         3.2 ,         3.0
      2018 ,hutchch01   ,Chandler Hutchison       ,2014-15 ,18.0 ,BOISEST    , 29 , 358.0 ,       31 ,        87 ,        4 ,        14 ,       24 ,        37 ,      22.0 ,        57 ,        23 ,      14.0 ,       4.0 ,      15.0 ,     42.0 ,        90 ,       0.356 ,       0.286 ,       0.649 ,       12.3 ,         3.1 ,         2.0 ,         0.8
